"screen_name","followers_count","text"
"Groupofthinkers",47,"BJP spreading falsehood about Covid-19: Cong
@bhupeshbaghel
@ChhattisgarhCMO
@MohanMarkamPCC
@TS_SinghDeo 
@tamradhwajsahu0
@drramansingh
@SarojPandeyBJP
@dharam_kaushik
@brijmohan_ag
@rpsinghraipur
@INCChhattisgarh
@BJP4CGState
@CGCoronaUpdate
#Corona
https://t.co/eLj3LJmLf0 https://t.co/gSVlq3gDnd"
"YossarianPandey",572,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Lim30My",1574,"The coronavirus pandemic, the George Floyd protests, the economic crisis that has resulted from the pandemic, are all global events. The era of great empires is gone; now all the countries are interdependent, as are all the people.

#mondayquote #instaquote #wisdomquote #corona https://t.co/IJWrJUexoM"
"nvndby",406,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ReyRaj10",432,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"himdevs",846,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"SKfanabi",308,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"AparBharat",10955,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"conchitamou",1046,"<U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F><U+000E007F><U+000E0067><U+000E0062> England Coronavirus (COVID-19) overview of individuals who have had at least one lab-confirmed positive test result, by date reported. #coronavirus #England #Corona #covid19 #Covid19UK https://t.co/VrdADnrNKP"
"AnbarasanAnjaan",59,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"meangrill_",118,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"__anomali__",2501,"#audiobooks The #Cult of #Covid #Mask: A Reviews of the Scientific Literature in the Age of #Corona: https://t.co/h2lwZSy0HY #WearAMask #nomask https://t.co/de3hkXljzp"
"HarshaManoj45",641,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"YouCanFoolMost",703,"Less than 10% COVID-19 cases, 0.2% deaths under age 20: WHO Chief

#WHO #TedrosAdhanomGhebreyesus #Coronavirus #COVID19 #Corona #Covid 

@WHO @DrTedros 

https://t.co/00U7QuEQxU"
"YouCanFoolMost",703,"Old news. I hope it sticks this time. 
#CHIVID19 #WUVID29 #COVID19 #DEMVID19 #COVID1984 
#WuhanVirus #corona #MadeInChina https://t.co/8psNMXFBbR"
"YouCanFoolMost",703,"With #Corona still being real except for the bus service of @TheGautrain allowing customer to sit ontop of eachother NO sticker on seat therefore no regards to #coverment regulations.I said something the women ignored &amp; coughed
@TheGautrain is possibly spreading #COVID19 #notsafe"
"Mira63330096",1361,"Islamic Republic has no plan to curtail COVID-19 crisis which has reached the all-time high, since the pandemic began 7 months ago!
@SaeedNamaki says Iran is red but he wants to hold Friday prayers!
Graphs and much more...
#IranTruth #COVID19 #Corona

https://t.co/6d3zejRIlj"
"Ayush033",64,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"hafelg",2841,"“This was living” when #Corona used to be a beer brand only <U+0001F4F8> in #NgongPing #HongKong <U+0001F1ED><U+0001F1F0> #BlackBowler #TimeWarp to 2018, in April https://t.co/qFHKgy3JRe https://t.co/Zg3ojNB4hO"
"hafelg",2841,"“This was living” when #Corona used to be a beer brand only <U+0001F4F8> in #NgongPing #HongKong <U+0001F1ED><U+0001F1F0> #BlackBowler #TimeWarp to 2018, in April https://t.co/2eqHnafk7b"
"shrikantmhaske",552,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Shaleen04358637",0,"The #CentralGovt must be ashamed of it's misadventures ..

It's unable to ""fix"" the issues ...

It's just pretending to be ""fine"" at all the fronts..<U+0001F448>

#India #China
#ChinaIndiaFaceoff

#Corona
#Covid_19
#COVID19 #COVID19India

@MoHFW_INDIA
@MIB_India @PIB_India
@COVIDNewsByMIB https://t.co/WMAzkxzHDm"
"pritvenus",1043,"Just @tamannaahspeaks getting a quick snip <U+0001F487> before resuming work <U+2728>

#Tamannaah #TamannaahBhatia #Tollywood #TollywoodActress #Bollywood #Covid19 #Corona #CoronaVirus #CoronavirusPandemic #ShootLife #NewNormal https://t.co/kgt26UKSEe"
"ben5cubsfan",211,"THE TRUTH! #Covid19 is #madeinChina #Wuhan
https://t.co/rJkkvvNafe  

#Tiongkok #Viral #Tiktok #AmazingChina #CCPvirus #RECEHKANTWITTER #Trending #CCP #Corona"
"JuveLoyalist",63,"Time to take the world by storm and bring the Juventinità brand to life.

Because fuck it, everyone is dropping merch, even clowns.

#Corona #CrownIt #Kings #Checkmate #ChipOnTheShoulder

Stay tuned. <U+0001F440>
#Juventinità #Brand #B2BandW https://t.co/DzNjvv1JvO"
"SusheelDevadoss",7,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"archna2408",8,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"PriyaDheiva",172,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"MandarDindorkar",15,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"The_Ro_",52,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"shuaib__0709",60,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"mageshwar19",58,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"TwitAsh5",62,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"bagri_vishal24",9,"#Chhattisgarh is the leading state in the country in #GST revenue collection
6.6% increase in GST collection in Chhattisgarh
Despite the #Corona crisis,due to the policies of the Chhattisgarh govt , economic activity accelerated.
Read more https://t.co/uqRL11VF8E
@GauravPandhi https://t.co/kvoEA1SMqe"
"KKavutham",28,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"rajeevsom",625,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"malapati",357,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ThalaDeepak77",44,"After #USA , #India becomes the 2nd country to report 5 Million Total #Corona cases..

#CoronavirusIndia"
"NithinEzekiaJ1",180,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"RithishKumar16",1013,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Ringmas34508060",10,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"chris_anto1568",85,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"rahul92634854",13,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Kamesh99387611",204,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"CenaSrinivasan1",14,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"wouterjr",477,"Cool design for social distancing in a restaurant #covid #solution #innovation #corona #coronamaatregelen https://t.co/ltqp5AbcmR"
"AstridvandeBos1",1729,"They know #corona is a hoax! https://t.co/8WKdywc6RW"
"samir_patil",652,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Real_Dwivedi",18541,"#Lifeline<U+2764><U+FE0F>
#Corona +ve
Worried about him<U+0001F613>"
"vibrantsmriti",44,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"IshaJunejas2301",55,"@krishnnandan22 @OfficialDMRC &amp; @ArvindKejriwal Are we going to control #COVID19 in #India in this way?

No social distancing at all<U+0001F44F><U+0001F3FC>

Then Mr. kejriwal keeps on yelling to control #Dengue , bhaisahab pehle #Corona toh control krvao<U+0001F928>

Cc @adeshguptabjp , @BJP4Delhi"
"PattAsSakThi99",675,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"sparkzvijay",292,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"anshul_0_0",76,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"iam_tharun007",171,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"King26713513",12,"After #USA , #India becomes the 2nd country to report 5 Million Total #Corona cases..

#CoronavirusIndia"
"kalaicr7ronaldo",18,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"TheIndianExper2",399,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"SriganeshBalas2",82,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Geerling77",140,"@Charalanahzard In the netherlands there was even a writer @mariannezw for the biggest dutch newspaper whom called elderly and the sick “dead wood”. According to her, #corona only cut away the dead wood. Pretty disgusting stuff."
"RanaMitra15",98,"Wrong ! Not in all rankings ! In #Corona cases we are now number 2 &amp; soon we will be number 1 overtaking mighty Americans! <U+0001F64F><U+0001F3FB> https://t.co/qTuhiIK7dB"
"LoddyMaster",35,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"ODonSecularism",472,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ragulromeo21",121,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"PhkHemanth",178,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"trivedisaurabh",134,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"BeingUddipon07",4491,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"lokesh_kaushik5",5,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Thelnjun",386,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"sourabhkumarw",215,"Although this lockdown has been difficult for many people, 
I would say it was/is a great time for all of us to learn and implement Financial Planning and Personal Finance concepts seriously. 
#corona #financialplanning"
"king_manoranjan",5880,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Ahmed1Shik",358,"Just @tamannaahspeaks getting a quick snip <U+0001F487> before resuming work <U+2728>

#Tamannaah #TamannaahBhatia #Tollywood #TollywoodActress #Bollywood #Covid19 #Corona #CoronaVirus #CoronavirusPandemic #ShootLife #NewNormal https://t.co/kgt26UKSEe"
"Mersalmathi20",56,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"vigneshKpalani",194,"#Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At KIMS Hospital, Kondapur. 
Contact 9440220200
via
@wildthings666
 #Bloodpointorg #Bloodmatters"
"vigneshKpalani",194,"#Pune #SOS #COVID19India
NeedO+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Parmar Hospital
Contact 9975280709, 9975280709
Patient Name Sudam 
Via
@_sanatbhatt
 #Bloodpointorg #Bloodmatters"
"theankitabajaj",292,"‘Your big opportunity may be right where you are now’-Napoleon Hill 

Correct - Ghar pe raho sab! Zinda rahoge tab kuch kar paoge na yaar!

#Corona #AfsosKaroge #BaakiTeriMarzi"
"Gameaddictyt93",27,"Rewards gained from the 3 Clubhouses for RANK 3.
https://t.co/gq25CBfucF

#hogwartsmystery #harrypotter #gaming #pubg #mobile #enjoy #corona #love #magic #dragons #rakepick #jamcity #weasley #creatures #magical #followforfollowback #follow4followback #hphmclubs #house #gryffindor"
"MKiran66060988",4,"After #USA , #India becomes the 2nd country to report 5 Million Total #Corona cases..

#CoronavirusIndia"
"MKiran66060988",4,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"iam_arun07",45,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"SnehaSa41565704",0,"Respected @ArvindKejriwal ji, there could be 2 side of a coin. Either each #delhi citizen has gone mad bcoz of #corona #covid19 that’s why R in panic and crying or U R not aware of the real existing situation in hospital #KejriwalLiedPeopleDied https://t.co/pUQMKPRsNv"
"ektadubeyy",40,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"cyapaakucih",29,"THE TRUTH! #Covid19 is #madeinChina #Wuhan
https://t.co/rJkkvvNafe  

#Tiongkok #Viral #Tiktok #AmazingChina #CCPvirus #RECEHKANTWITTER #Trending #CCP #Corona"
"WillOsprey",173,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"deananwar38gma1",9,"Just @tamannaahspeaks getting a quick snip <U+0001F487> before resuming work <U+2728>

#Tamannaah #TamannaahBhatia #Tollywood #TollywoodActress #Bollywood #Covid19 #Corona #CoronaVirus #CoronavirusPandemic #ShootLife #NewNormal https://t.co/kgt26UKSEe"
"HydTimes",45895,"Just @tamannaahspeaks getting a quick snip <U+0001F487> before resuming work <U+2728>

#Tamannaah #TamannaahBhatia #Tollywood #TollywoodActress #Bollywood #Covid19 #Corona #CoronaVirus #CoronavirusPandemic #ShootLife #NewNormal https://t.co/kgt26UKSEe"
"ADITHYA81114820",138,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"PleasantVodka",297,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"unbnewsroom",2817,"State #Minister for #Shipping infected with #corona  https://t.co/CYNl8jn5sX"
"Anbaanavan_Offl",956,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"aarrcchhiit",46,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"SinghNarendradr",1392,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"kannan_tn69",58,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"isuneja3",187,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"CkumarKolhi",238,"Though the #coronavirus have a devastating impact on #Pakistan’s exports, a positive trend is visible because the #health risks in the country are not as severe as elsewhere.
An article by @EconomistAadil
Read more at https://t.co/kEcv6aASXJ
@WorldBank #Covid_19 #Corona #healthy https://t.co/PruwYKmlty"
"AyurvedaRetrea2",3,"#Ginger #herbal #tea (IBS &amp; heartburn)
#ayurveda #retreat #immunesystem #ayurvedictreatment #immunitybooster #Covid19 #corona #ayurvedaclinic #healthyhabits #naturalsupplement #selfcare #ayurvedalife #stayhome #StayHealthy #StayStrong #HealthyDrinks #coonoor #tamilnadu #usa https://t.co/kOPsm4weRD"
"Sauce_ki_botal",277,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"jitendra91190",411,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"VgkanAnbu",28,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Habershan10",29,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"buddhainabar",777,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"55Naman",9,"After #USA , #India becomes the 2nd country to report 5 Million Total #Corona cases..

#CoronavirusIndia"
"ManoramaDevi18",913,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Dr_amatist",200,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"SGl0be",11,"Quebec City Says it Will Isolate “Uncooperative” Citizens in Secret Corona Facility. Health officials also visiting homes to take away people who violate quarantine.

- https://t.co/oNOreHe6GM

#Canada #Canadians #Canadiens #Quebec #QuebecCity #Corona #CV19 #Lockdown"
"NARESH_48",108,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Chari_O_Teer",78,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"JodhpurPavan",203,"In wake of rise of #COVID19 cases,
#DGP Sh. Bhupendra Singh, #RajasthanPolice urges people to follow #Corona norms.

He also requests people to #StaySafe from virus &amp; unnecessary penalties.

#togetheragainstcovid19
#coronavirus

@ashokgehlot51 @DIPRRajasthan @RajGovOfficial https://t.co/LgZVzdgbBX"
"vijaysi47608835",65,"Do not panic or hide if tested Covid positive: Govt
@bhupeshbaghel
@ChhattisgarhCMO
@TS_SinghDeo
@tamradhwajsahu0
@amarjeetcg 
@PramodDubeyCong
@AijazDhebar
@_vikasupadhyay
@jaywardhanbissa
@HealthCgGov
@INCChhattisgarh
@shaileshINC
#Chhattisgarh
#Corona
https://t.co/C8mpG6sXte https://t.co/nZhemILnRv"
"vijaysi47608835",65,"Raman Singh seeks free treatment for Covid-19
@bhupeshbaghel
@ChhattisgarhCMO
@drramansingh
@SarojPandeyBJP
@vishnudsai 
@dharam_kaushik
@brijmohan_ag
@MohanMarkamPCC
@drshivdahariya
@INCChhattisgarh
@BJP4CGState
@CGCoronaUpdate
@COVIDNewsByMIB
#Corona
https://t.co/I6oXCMK9h9 https://t.co/LDPNC8cRJN"
"vijaysi47608835",65,"Special emergency services for Covid-19 patients
@bhupeshbaghel
@ChhattisgarhCMO
@TS_SinghDeo
@tamradhwajsahu0
@amarjeetcg 
@PramodDubeyCong
@AijazDhebar
@_vikasupadhyay
@jaywardhanbissa
@HealthCgGov
@INCChhattisgarh
@CGCoronaUpdate
#Chhattisgarh
#Corona
https://t.co/CfHf2ZL9Nx https://t.co/IOGEOVror9"
"vijaysi47608835",65,"BJP spreading falsehood about Covid-19: Cong
@bhupeshbaghel
@ChhattisgarhCMO
@MohanMarkamPCC
@TS_SinghDeo 
@tamradhwajsahu0
@drramansingh
@SarojPandeyBJP
@dharam_kaushik
@brijmohan_ag
@rpsinghraipur
@INCChhattisgarh
@BJP4CGState
@CGCoronaUpdate
#Corona
https://t.co/eLj3LJmLf0 https://t.co/gSVlq3gDnd"
"ArjunBhagwat198",493,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"sakthirevanth20",571,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"PrabChats",494,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Md_Ayesha_",94,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
